------------------------------workbook: DATA.xlsx------------------------------
------------------------------sheet: Sheet1------------------------------
None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
None,智慧产物,None,None,单件,None,None,套装,None,None,None,None,None,None,None,None,None
None,2-2-2-1 位置,None,None,2-2-1 位置,None,None,1-2-1 位置,None,None,None,None,None,None,None,None,None
None,部位-'39'-代码-改造,None,None,部位-套装-是否神话,None,None,1-套装-个数,None,None,None,None,None,None,None,None,None
None,None,None,None,None,None,武器,10,None,None,3.3,1.43,1.43,1.58730158730158,None,None,None
None,None,None,None,大祭司,01,上衣,11,None,None,None,None,None,None,None,None,None
None,None,None,None,魔法师,02,裤子,12,None,None,None,None,None,None,None,buflvl字段说明,None
None,None,None,None,舞姬,03,护肩,13,None,None,None,最终统计,None,None,None,奶爸,None
None,None,None,None,阴影,04,腰带,14,None,荣誉祝福,None,4308,None,None,None,hol_b_atta,祝福增加的三攻
None,None,None,None,裁决者,05,鞋子,15,None,天启之珠,None,4308,None,None,None,pas0,守护恩赐（15级）增加的体力、精神数值（祝福）
None,None,None,None,龙血玄黄,06,手镯,21,None,勇气祝福,None,4166,None,None,None,hol_pas0_1,守护徽章（25级）增加的体力、精神数值（祝福）
None,None,None,None,沙漠,07,项链,22,None,圣光天启,None,4166,None,None,None,hol_pas1,一觉被动（信念光环）增加的体力、精神数值
None,None,None,None,灸炎,08,戒指,23,None,禁忌诅咒,None,4166,None,None,None,hol_act2,二觉增加的体力、精神数值
None,None,None,None,擎天,09,左槽,31,None,人偶剧场,None,4166,None,None,None,pas3,三觉被动增加的体力、精神数值
None,None,None,None,地狱,10,右槽,32,None,None,None,None,None,None,None,hol_b_stat,祝福增加的力智
None,None,None,None,铁匠,11,耳环,33,None,None,None,None,None,None,None,c_stat,太阳增加的力智
None,None,None,None,荆棘,12,None,None,None,祝福系数,None,None,None,None,None,hol_pas1_out,信念光环增加的体力、精神数值
None,None,None,None,不息,13,None,None,None,奶爸,630,None,None,None,None,None,None
None,None,None,None,歧路,14,None,None,None,奶妈,675,None,None,None,None,奶妈、奶萝,None
None,None,None,None,大自然,15,None,None,None,奶萝,665,None,None,None,None,se_b_atta,祝福增加的三攻
None,None,None,None,尘封术式,16,None,None,None,None,None,None,None,None,None,pas0,[启示：圣歌]、[人偶操纵者] 增加的智力数值
None,None,None,None,破晓,17,None,None,None,1觉 750,None,None,None,None,None,se_pas1,一觉被动（[虞诚信念]、[少女的爱]）增加的智力数值
None,None,None,None,三角,18,None,None,None,None,None,None,None,None,None,se_pas2,二觉被动增加的智力数值
None,None,None,None,权能,19,None,None,None,None,None,None,None,None,None,pas3,三觉被动增加的智力数值
None,None,None,None,军神,20,None,None,None,None,None,None,None,None,None,se_b_stat,祝福增加的力智
None,None,None,None,灵宝,21,None,None,None,None,None,None,None,None,None,c_stat,太阳增加的力智
None,None,None,None,时间,22,None,None,None,None,None,None,None,None,None,None,None
None,None,None,None,能量,23,None,None,None,None,None,None,None,None,None,None,None
None,None,None,None,黑魔法,24,None,None,None,None,None,None,None,None,None,None,None
None,None,None,None,时空,25,None,None,None,None,None,None,None,None,None,None,None
None,None,None,None,呐喊,26,None,None,None,None,None,None,None,None,None,None,None
None,None,None,None,狂乱,27,None,None,None,None,None,None,None,None,None,None,None
None,None,None,None,深渊,28,None,None,None,None,None,None,None,None,None,None,None
None,None,None,None,圣者,29,None,None,None,None,None,None,None,None,None,None,None
None,None,None,None,命运,30,None,None,None,None,None,None,None,None,None,None,None
None,None,None,None,愤怒,31,None,None,None,None,None,None,None,None,None,None,None
None,None,None,None,求道者,32,None,None,None,None,None,None,None,None,None,None,None
None,None,None,None,次元,33,None,None,None,None,None,None,None,None,None,None,None
None,None,None,None,天命,34,None,None,None,None,None,None,None,None,None,None,None
None,None,None,None,悲剧,35,None,None,None,None,None,None,None,None,None,None,None
None,None,None,None,传说防具,36,None,None,None,None,None,None,None,None,None,None,None
None,None,None,None,普雷首饰,37,None,None,None,None,None,None,None,None,None,None,None
None,None,None,None,普雷特殊,38,None,None,None,None,None,None,None,None,None,None,None
------------------------------sheet: buf------------------------------
0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
23190,权能-戒指,0,0,0,0,0,0,27,0,0,38,0,0,0,16,0,0,0,0,0,0,0,119,0,0,1,0,0,0,0,0,0,0,0,0,0,None,축복의 바람 - 실프,339a2c347e8c4c69bb6a77f4e0d968b8,0,0,0,0,0,0,0,16,1
23320,求道者-戒指,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,0,0,0,0,0,0,0,0,0,0,0,0,0,None,어둠을 지배하는 고리,b89ed6af0153823f530f9a07e4225d46,0,0,0,0,0,0,5,0,1
23330,次元-戒指,0,0,0,0,0,0,0,0,14,0,0,18,0,0,0,0,0,0,1,0,0,133,0,0,0,0,0,0,0,0,0,0,0,0,0,None,차원을 지나는 자의 인장,e79a8bcf880c6467f10b4f3530f64f4a,0,0,1,0,0,0,0,0,1
23340,天命-戒指,0,0,10,0,0,0,6,0,0,0,0,19,0,0,0,0,0,0,0,0,0,134,0,0,0,0,0,0,0,0,0,0,0,0,0,None,운명의 장난,631feec15f8c5c24ea2357d4f1207678,0,0,0,0,0,0,0,0,1
23350,悲剧-戒指,0,0,0,27,10,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,135,0,0,0,0,0,0,0,0,0,0,0,0,0,None,광란을 품은 자의 종막,4a64c839121cc75e1fe33dbcc2aa3351,0,0,0,0,0,0,0,0,1
23370,普雷-戒指（太阳）,-100,0,0,0,0,0,0,0,0,34,0,16,0,0,0,0,0,0,0,0,0,137,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,None,0,0,0,0,0,0,0,0,1
31200,军神-辅助装备,0,0,25,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,1,0,0,0,0,0,0,0,0,1,0,None,군신의 유언장,d1a84411f3f90550dd898ce9747b1056,0,0,0,0,0,0,0,5,1
31210,灵宝-辅助装备,0,0,0,0,0,0,12,0,0,40,0,12,0,0,0,0,0,0,0,0,0,121,0,0,1,0,0,0,0,0,0,0,0,0,0,None,뜻을 품은 하늘,370c0d826b0cee4c22e70cadbe39254e,0,0,0,0,0,0,0,10,1
31220,时间-辅助装备,0,0,0,0,0,0,0,0,15,0,0,12,0,0,0,0,0,0,0,0,0,122,3.85,11,0,0,0,0,0,0,0,0,0,0,0,None,종말의 시간,8d962518bb1a88346c95f3cf061e8a97,0,0,0,0,0,0,0,0,1
31230,能量-辅助装备,0,0,20,0,0,0,0,0,16,0,0,0,0,10,0,0,0,0,0,0,0,123,0,0,0,0,0,0,0,0,0,0,0,0,0,None,제어 회로 모듈,28c58ddd69572e8407996b1792ee323a,0,0,0,0,0,0,0,0,1
31280,深渊-辅助装备,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,None,암흑술사가 직접 저술한 고서,cd5895092f186bc87dbb8b540271c9d3,0,0,0,0,0,0,5,0,1
31290,圣者-辅助装备,0,0,0,22,0,0,0,0,0,64,0,0,0,10,0,0,0,0,0,0,0,129,0,0,0,0,0,0,0,0,0,0,0,0,0,None,길 안내자의 여행서,c4c2cf7f1ee32babea0679124c4b654c,0,0,0,0,0,0,0,0,1
31300,命运-辅助装备,0,0,11,0,0,0,0,10,16,0,0,0,0,2,0,0,0,0,0,0,0,130,0,0,1,0,0,0,0,0,0,0,0,0,0,None,비운의 유물,33727ea5e4d52bf641bd15ba2556bc75,0,0,0,0,0,0,0,2,1
31310,愤怒-辅助装备,0,0,0,0,0,0,30,0,0,0,10,0,0,0,0,0,0,0,0,0,0,131,0,0,1,0,0,0,0,0,0,0,0,0,0,None,통제할 수 없는 화,d5aa285ea041ca244da5c0d6103ac8f8,0,0,0,0,0,0,0,0,1
31380,普雷-辅助装备（太阳）,-100,0,15,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,138,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,None,0,0,0,0,0,0,0,0,1
32200,军神-魔法石,0,0,0,21,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,0,1,0,None,군신의 가호가 담긴 보석,aa441e3ae68e73d464f10f6e11e89098,0,0,0,0,0,0,0,0,1
32210,灵宝-魔法石,0,0,0,0,0,0,12,0,12,40,0,0,0,10,0,0,0,0,0,0,0,121,0,0,1,0,0,0,0,0,0,0,0,0,0,None,지혜를 담은 대지,0a417fc8f0588e579377be78298dbb7d,0,0,0,0,0,0,0,0,1
32220,时间-魔法石,0,0,0,0,0,0,15,24,0,0,0,0,0,0,0,0,0,0,0,0,0,122,0,0,1,0,0,0,0,0,0,0,0,0,0,None,시간의 소용돌이,00fc487d65673903cabda8b21a2ceb38,0,0,0,0,0,0,0,0,1
32230,能量-魔法石,0,0,0,0,0,0,13,0,0,0,0,24,0,0,0,0,0,0,0,0,0,123,0,0,0,0,0,0,0,0,0,0,0,0,0,None,에너지 분배 제어기,d563a033184eca2823192ead5e8da912,0,0,0,0,0,0,0,0,1
32240,黑魔法-魔法石,0,0,0,35,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,124,0,0,0,0,0,0,0,0,0,0,0,0,0,None,암흑술사의 정수,44becbbee44c861cdf8df571d4fd2aed,0,0,0,0,0,0,5,0,1
32250,时空-魔法石,0,0,0,0,0,0,0,0,17,80,0,0,0,0,0,0,0,0,0,0,0,125,1.75,5,0,0,0,0,0,0,0,0,0,0,0,None,시간에 갇혀버린 모래,74a1e80dc0d3302523f0ead3824f6fa0,0,0,0,0,0,0,0,0,1
32260,呐喊-魔法石,0,0,0,23,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,126,0,0,1,0,0,0,0,0,0,0,0,0,0,None,적막이 흐르는 아우성,4b897931e2f8da03285e51849f0164d1,0,0,0,0,0,0,0,0,1
32270,狂乱-魔法石,0,0,20,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,127,0,0,1,0,0,0,0,0,0,0,0,0,0,None,폭주하는 광란의 힘,147e35acab785cc70a363286d38689c0,0,0,0,0,0,0,0,0,1
32380,普雷-魔法石（太阳）,-100,0,0,15,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,138,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,None,0,0,0,0,0,0,0,0,1
33200,军神-耳环,0,0,0,0,0,0,17,15,10,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,0,1,0,None,군신의 수상한 귀걸이,e8339821b962569895a1dcd569ef1ed8,0,0,0,0,0,0,0,10,1
33201,军神-神话耳环,0,0,0,0,4,0,24,24,0,0,0,14.4,0,0,0,0,0,0,0,0,1,120,0,0,0,0,0,0,0,0,0,0,0,0,0,None,군신의 마지막 갈망,e98db581d86ffc2098c66049b019cf83,0,0,0,0,0,0,0,15,1
33210,灵宝-耳环,0,0,16,0,10,0,0,0,0,40,0,0,0,5,0,0,0,0,0,0,0,121,0,0,0,0,0,0,0,0,0,0,0,0,0,None,마음을 새긴 바다,d3f1be6b88482b833ff69c3134cffbf1,0,0,0,0,0,0,0,5,1
33211,灵宝-神话耳环,0,0,20,0,10,0,8,0,5,80,0,0,0,10,0,0,0,0,0,0,1,121,0,0,0,0,0,0,0,0,0,0,0,0,0,None,영원을 새긴 바다,a540a3704f3015701c046575f21950d1,0,0,0,0,0,0,0,15,1
33220,时间-耳环,0,0,15,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,0,0,1,0,0,0,0,0,0,0,0,0,0,None,시간의 모순,dca32f90a9a9fb049709bdd18622791b,0,0,0,0,0,0,0,0,1
33221,时间-神话耳环,0,0,15,24,8,0,0,6,5,0,0,4,0,0,0,0,0,0,0,0,1,122,0,0,0,0,0,0,0,0,0,0,0,0,0,None,또다른 시간의 흐름,28532be7516724b79a6825aaf0a03235,0,0,0,0,0,0,0,0,1
33230,能量-耳环,0,0,0,0,10,0,0,12,10,40,0,0,0,0,0,0,0,0,0,0,0,123,0,0,1,0,0,0,0,0,0,0,0,0,0,None,전자기 진공관,237b18584ee0ec4ae16b27acc091e326,0,0,0,0,0,0,0,0,1
33231,能量-神话耳环,220,0,12,0,22,0,0,12,10,40,0,0,0,0,0,0,0,0,0,0,1,123,0,0,0,0,0,0,0,0,0,0,0,0,0,None,플라즈마 초 진공관,297a7f90713900aeb6804f39b4df02ef,0,0,0,0,0,0,20,10,1
33320,求道者-耳环,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,0,0,0,0,0,0,0,0,0,0,0,0,0,None,끝없는 나락의 다크버스,825c40401d213613835587dc8f721376,0,0,0,0,0,0,5,0,1
33321,求道者-神话耳环,0,0,0,0,9,0,54,0,0,40,0,0,0,0,0,0,0,0,0,0,1,132,0,0,0,0,0,0,0,0,0,0,0,0,0,None,영원한 나락의 다크버스,dca766f2875f2ca7df989f32394679c1,0,0,0,0,0,0,10,0,1
33330,次元-耳环,0,0,0,10,0,0,19,0,0,0,0,0,0,10,0,0,0,0,0,0,0,133,0,0,0,0,0,0,0,0,0,0,0,0,0,None,차원을 맴도는 혜성,ecfc048f1bcb1b9aa4156126cd1a3448,0,1,0,1,0,1,0,0,1
33331,次元-神话耳环,300,0,0,21,0,0,19,0,0,0,0,0,0,15,0,0,0,0,1,1,1,133,0,0,0,0,0,0,0,0,0,0,0,0,0,None,차원을 관통하는 초신성,5d1784fa174f6ccd6bc21a0f85a8d74a,0,1,0,2,1,2,0,0,1
33340,天命-耳环,0,0,0,22,0,0,5,0,10,0,0,0,0,0,0,0,0,0,0,0,0,134,0,0,0,0,0,0,0,0,0,0,0,0,0,None,운명을 마주하는 자,1c93cac5af6dbd1212e646f87c558ed3,0,0,0,0,0,0,0,0,1
33341,天命-神话耳环,0,120,2,22,7,0,6,0,14.9333333333333,4,0,0,0,0,0,0,0,0,0,0,1,134,0,0,0,0,0,0,0,0,0,0,0,0,0,None,운명을 거스르는 자,88186ce9a9fc02dfb274f225acd406b4,0.9,0,0,0,0,0,0,0,1
33350,悲剧-耳环,0,0,15,10,10,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,135,0,0,0,0,0,0,0,0,0,0,0,0,0,None,슬픔을 담은 운명,830fc9494e0d30f05c49355b272d03de,0,0,0,0,0,0,0,0,1
33351,悲剧-神话耳环,140,0,15,18,11,0,0,0,0,16,10,0,0,3,0,0,0,0,0,0,1,135,0,0,0,0,0,0,0,0,0,0,0,0,0,None,아린 고통의 비극,c549adc567f46e47f536a1e26e7f9d0b,0,0,0,0,0,0,0,4.5,1
33380,普雷-耳环（太阳）,-100,0,16,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,None,0,0,0,0,0,0,0,0,1
info,name,stat,att,damper,criper,bonper,elebon,allper,attper,staper,ele,sloper,skiper,special,speed,critical,active,pas1,pas2,pas3,pas4,god,set_code,cool_skill,cool_original,save1,save2,save3,save4,save5,save6,save7,save8,save9,save10,active2,None,fullname,apicode,1~45,50,60~80,85,95,100,0,0,0
1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,序号26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,0,0,0
1011,大祭司2,0,0,21,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,None,None,None,None,None,None,None,None,0,None,None,None,0,0,0,0,0,0,0,0,0
1012,大祭司3,0,0,21,0,21,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,None,None,None,None,None,None,None,None,0,None,None,None,0,0,0,0,0,0,0,0,0
1013,大祭司5,0,0,21,21,21,0,0,8,8,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,None,None,None,None,None,None,None,None,None,None,0,None,None,None,0,0,0,0,0,0,0,0,0
1021,魔法师2,0,0,0,0,0,0,14,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,None,None,None,None,None,None,None,None,None,None,0,None,None,None,0,0,0,0,0,0,0,0,0
1022,魔法师3,0,0,22,10,0,0,14,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,None,None,None,None,None,None,None,None,None,None,0,None,None,None,0,0,0,0,0,0,0,0,0
1023,魔法师5,0,0,22,10,0,0,14,0,13,0,0,14,0,0,5,0,2,2,2,0,0,0,0,0,None,None,None,None,None,None,None,None,None,None,0,None,None,None,2,2,2,2,0,2,0,0,0
1031,舞姬2,0,0,0,17,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,None,None,None,None,None,None,None,None,0,None,None,None,0,0,0,0,0,0,0,0,0
1032,舞姬3,0,0,16,17,0,0,10,0,11,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,None,None,None,None,None,None,None,None,None,None,0,None,None,None,0,0,0,0,0,0,0,10,0
1033,舞姬5,0,0,16,17,0,0,10,12,11,0,0,20,0,10,10,0,0,0,0,0,0,0,0,0,None,None,None,None,None,None,None,None,None,None,0,None,None,None,0,0,0,0,0,0,0,10,0
1041,阴影2,0,0,0,0,0,0,0,0,14,55,0,0,0,10,0,0,0,0,0,0,0,0,0,0,None,None,None,None,None,None,None,None,None,None,0,None,None,None,0,0,0,0,0,0,0,0,0
1042,阴影3,0,0,0,0,0,0,14,0,14,55,0,16,0,10,0,0,0,0,0,0,0,0,0,0,None,None,None,None,None,None,None,None,None,None,0,None,None,None,0,0,0,0,0,0,0,0,0
1043,阴影5,0,0,0,0,0,0,14,0,14,55,0,69.128,0,10,0,0,0,0,0,0,0,0,0,0,None,None,None,None,None,None,None,None,None,None,0,None,None,None,0,0,0,0,0,0,0,0,0
1051,裁决者2,0,0,16,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,None,None,None,None,None,None,None,None,0,None,None,None,0,0,0,0,0,0,0,0,0
1052,裁决者3,0,0,16,0,0,0,0,0,15,114,0,0,0,5,0,0,0,0,0,0,0,0,0,0,None,None,None,None,None,None,None,None,None,None,0,None,None,None,0,0,0,0,0,0,0,5,0
1053,裁决者5,0,0,16,0,0,20,0,0,15,114,0,0,0,5,0,0,0,0,0,0,0,0,0,0,None,None,None,None,None,None,None,None,None,None,0,None,None,None,0,0,0,0,0,0,0,5,0
1061,龙血玄黄2,0,0,0,0,0,0,0,0,23,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,None,None,None,None,None,None,None,None,None,None,0,None,None,None,0,0,0,0,0,0,0,0,0
1062,龙血玄黄3,0,0,0,24,0,0,0,0,23,24,0,0,0,0,10,0,0,0,0,0,0,0,0,0,None,None,None,None,None,None,None,None,None,None,0,None,None,None,0,0,0,0,0,0,0,0,0
1063,龙血玄黄5,0,0,0,24,41,0,0,0,23,24,0,0,0,15,10,0,0,0,0,0,0,0,0,0,None,None,None,None,None,None,None,None,None,None,0,None,None,None,0,0,0,0,0,0,0,15,0
1071,沙漠2,0,0,0,0,0,0,0,22,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,None,None,None,None,None,None,None,None,None,None,0,None,None,None,0,0,0,0,0,0,0,0,0
1072,沙漠3,0,0,0,0,0,0,0,22,0,60,0,21.9,0,0,0,0,0,0,0,0,0,0,0,0,None,None,None,None,None,None,None,None,None,None,0,None,None,None,0,0,0,0,0,0,0,0,0
1073,沙漠5,0,0,0,0,0,0,0,22,0,60,0,73.098,0,0,0,0,0,0,0,0,0,0,0,0,None,None,None,None,None,None,None,None,None,None,0,None,None,None,0,0,0,0,0,0,0,0,0
1081,灸炎2,0,0,0,18,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,None,None,None,None,None,None,None,None,0,None,None,None,0,0,0,0,0,0,0,0,0
1082,灸炎3,0,0,0,18,10,0,0,0,0,40,0,20,0,0,5,0,0,0,0,0,0,0,0,0,None,None,None,None,None,None,None,None,None,None,0,None,None,None,0,0,0,0,0,0,0,0,0
1083,灸炎5,0,0,0,18,10,0,22,0,0,40,0,20,0,5,5,0,0,0,0,0,0,0,5.25,15,None,None,None,None,None,None,None,None,None,None,0,None,None,None,0,0,0,0,0,0,0,0,0
1091,擎天2,0,0,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,None,None,None,None,None,None,None,None,0,None,None,None,0,0,0,0,0,0,0,0,0
1092,擎天3,0,0,14,14,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,None,None,None,None,None,None,None,None,0,None,None,None,0,0,0,0,0,0,0,0,0
1093,擎天5,0,0,14,14,0,12,0,32,0,0,0,2.5,0,10,0,0,0,0,0,0,0,0,0,0,None,None,None,None,None,None,None,None,None,None,0,None,None,None,0,0,0,0,0,0,0,20,0
1101,地狱2,0,0,0,0,0,0,6,16,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,None,None,None,None,None,None,None,None,None,None,0,None,None,None,0,0,0,0,0,0,0,0,0
1102,地狱3,0,0,0,0,0,0,6,16,0,66,0,6,0,0,0,0,1,1,1,0,0,0,0,0,None,None,None,None,None,None,None,None,None,None,0,None,None,None,1,1,1,1,0,1,0,0,0
1103,地狱5,0,0,0,0,0,0,6,16,0,66,0,54.76,0,0,0,0,1,1,1,0,0,0,0,0,None,None,None,None,None,None,None,None,None,None,0,None,None,None,1,1,1,1,0,1,0,16,0
1111,铁匠2,0,0,0,0,0,0,14,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,None,None,None,None,None,None,None,None,0,None,None,None,0,0,0,0,0,0,0,0,0
1112,铁匠3,0,0,0,0,0,0,14,21,14,0,0,0,0,0,0,0,0,0,0,0,0,0,7,20,None,None,None,None,None,None,None,None,None,None,0,None,None,None,0,0,0,0,0,0,0,0,0
1113,铁匠5,0,0,0,0,27,0,14,21,14,0,0,0,0,15,0,0,0,0,0,0,0,0,7,20,None,None,None,None,None,None,None,None,None,None,0,None,None,None,0,0,0,0,0,0,15,15,0
1121,荆棘2,0,0,12,11,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,None,None,None,None,None,None,None,None,None,None,0,None,None,None,0,0,0,0,0,0,0,0,0
1122,荆棘3,0,0,12,11,25,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,5.25,15,None,None,None,None,None,None,None,None,None,None,0,None,None,None,0,0,0,0,0,0,0,0,0
1123,荆棘5,0,0,22,11,25,0,0,0,0,0,0,28,0,10,10,0,0,0,0,0,0,0,5.25,15,None,None,None,None,None,None,None,None,None,None,0,None,None,None,0,0,0,0,0,0,0,-2,0
1131,不息2,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,None,None,None,None,None,None,None,None,0,None,None,None,0,0,0,0,0,0,0,0,0
1132,不息3,0,0,0,0,0,0,32,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,None,None,None,None,None,None,None,None,0,None,None,None,0,0,0,0,0,0,0,0,0
1133,不息5,0,0,20,0,0,0,32,23,32,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,None,None,None,None,None,None,None,None,None,None,0,None,None,None,0,0,0,0,0,0,0,0,0
1141,歧路2,0,0,15,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,None,None,None,None,None,None,None,None,0,None,None,None,0,0,0,0,0,0,0,0,0
1142,歧路3,0,0,27,17,13,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,None,None,None,None,None,None,None,None,None,None,0,None,None,None,0,0,0,0,0,0,0,21,0
1143,歧路5,0,0,27,28,13,0,30,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,None,None,None,None,None,None,None,None,None,None,0,None,None,None,0,0,0,0,0,0,0,21,0
1151,大自然2,0,0,0,15,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,None,None,None,None,None,None,None,None,0,None,None,None,0,0,0,0,0,0,0,0,0
1152,大自然3,0,0,15,15,0,0,0,0,16,0,0,13,0,5,0,0,0,0,0,0,0,0,0,0,None,None,None,None,None,None,None,None,None,None,0,None,None,None,0,0,0,0,0,0,0,5,0
1153,大自然5,0,0,15,15,0,0,11,0,16,64,0,24.3,0,5,10,0,0,0,0,0,0,0,0,0,None,None,None,None,None,None,None,None,None,None,0,None,None,None,0,0,0,0,0,0,0,5,0
1161,尘封术式2,0,0,0,0,0,0,0,14,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,None,None,None,None,None,None,None,None,0,None,None,None,0,0,0,0,0,0,0,30,0
1162,尘封术式3,0,0,0,20,0,0,0,14,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,None,None,None,None,None,None,None,None,0,None,None,None,0,0,0,0,0,0,0,30,0
1171,破晓2,0,0,0,0,0,0,10,10,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,None,None,None,None,None,None,None,None,None,None,0,None,None,None,0,0,0,0,0,0,0,0,0
1172,破晓3,0,0,0,0,0,10,10,10,0,0,0,0,0,10,5,0,0,0,0,0,0,0,0,0,None,None,None,None,None,None,None,None,None,None,0,None,None,None,0,0,0,0,0,1,0,10,0
1181,三角2,0,77,0,0,0,0,0,0,0,77,0,0,0,0,7,0,0,0,0,0,0,0,0,0,None,None,None,None,None,None,None,None,None,None,0,None,None,None,0,0,0,0,0,0,0,0,0
1182,三角3,0,77,0,0,0,0,0,0,0,77,0,29.15,0,0,7,0,0,0,0,0,0,0,0,0,None,None,None,None,None,None,None,None,None,None,0,None,None,None,0,0,0,0,0,0,0,0,0
1191,权能2,0,0,0,10,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,None,None,None,None,None,None,None,None,None,None,0,None,None,None,0,0,0,0,0,0,0,0,0
1192,权能3,0,0,0,10,0,0,0,0,10,0,0,12,0,0,5,0,0,0,0,0,0,0,3.5,10,None,None,None,None,None,None,None,None,None,None,0,None,None,None,0,0,0,0,0,0,0,0,0
1201,军神2,0,0,0,5,0,0,8,10,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,None,None,None,None,None,None,None,None,None,None,0,None,None,None,0,0,0,0,0,0,0,10,0
1202,军神3,0,0,0,5,0,0,8,10,10,0,0,10,0,15,0,0,0,0,0,0,0,0,0,0,None,None,None,None,None,None,None,None,None,None,0,None,None,None,0,0,0,0,0,0,0,10,0
1211,灵宝2,0,0,0,0,15,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,None,None,None,None,None,None,None,None,None,None,0,None,None,None,0,0,0,0,0,0,0,0,0
1212,灵宝3,0,0,0,12,15,0,0,0,0,0,0,7,0,10,5,0,1,1,1,0,0,0,0,0,None,None,None,None,None,None,None,None,None,None,0,None,None,None,1,1,1,1,0,1,0,10,0
1221,时间2,0,0,0,11,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None,None,None,None,None,None,None,None,None,None,0,None,None,None,0,0,0,0,0,0,0,0,0
1222,时间3,0,0,0,11,0,0,0,11,10,0,0,10,0,0,5,0,0,0,0,0,0,0,0,0,None,None,None,None,None,None,None,None,None,None,0,None,None,None,0,0,0,0,0,0,0,0,0
